Edad,Zona,Estado Civil,Provincia,Fecha Infracción,Canton,Hora Infraccion,Circuito,Nacionalidad,tipo_muert_matriz,_id,Distrito,Sexo,lat,lon
47,ZONA 2,SOLTERO,PICHINCHA,2014-05-11T00:00:00,CAYAMBE,2015-12-02T19:30:00,CAYAMBE SUR,ECUADOR,Asesinatos,980,CAYAMBE,MASCULINO,0.9668811906,-79.550365488
23,ZONA 1,SOLTERO,ESMERALDAS,2014-06-11T00:00:00,ESMERALDAS,2015-12-02T22:00:00,SAN MATEO,ECUADOR,Asesinatos,981,ESMERALDAS,MASCULINO,-1.0323118322,-79.4373209921
22,ZONA 5,SOLTERO,LOS_RIOS,2014-12-01T00:00:00,QUEVEDO,2015-12-02T08:00:00,7 DE OCTUBRE,ECUADOR,Asesinatos,982,QUEVEDO,MASCULINO,-0.2134221017,-78.4924277609
44,ZONA 9,CASADO,PICHINCHA,2014-01-15T00:00:00,QUITO,2015-12-02T02:00:00,TUMBACO,ECUADOR,Homicidios,983,TUMBACO,FEMENINO,-2.2012846605,-79.3788098095
37,ZONA 5,SOLTERO,GUAYAS,2014-01-16T00:00:00,CORONEL_MARCELINO_MARIDUENA,2015-12-02T19:52:00,MARCELINO MARIDUEÑA,ECUADOR,Asesinatos,984,NARANJITO MARCELINO MARIDUENA,FEMENINO,-1.8555419064,-79.9921826231
67,ZONA 5,SOLTERO,GUAYAS,2014-06-11T00:00:00,DAULE,2015-12-02T21:00:00,LA YOLITA,ECUADOR,Asesinatos,985,DAULE,FEMENINO,-1.8147996599,-79.5625616832
38,ZONA 5,UNION LIBRE,LOS_RIOS,2014-07-11T00:00:00,BABAHOYO,2015-12-02T06:00:00,EL SALTO,ECUADOR,Asesinatos,986,BABAHOYO,MASCULINO,-0.2068756576,-78.568968758
27,ZONA 9,SOLTERO,PICHINCHA,2014-07-11T00:00:00,QUITO,2015-12-02T15:20:00,FERROVIARIA,ECUADOR,Homicidios,987,ELOY ALFARO,MASCULINO,0.0883126772,-76.93800787
34,ZONA 1,SOLTERO,SUCUMBIOS,2014-07-11T00:00:00,LAGO_AGRIO,2015-12-02T21:15:00,EL DORADO,ECUADOR,Asesinatos,988,LAGO AGRIO,MASCULINO,-2.8711749274,-79.0576581712
18,ZONA 6,SOLTERO,AZUAY,2014-08-11T00:00:00,CUENCA,2015-12-02T05:00:00,EL VECINO,ECUADOR,Asesinatos,989,CUENCA NORTE,MASCULINO,0.950498289,-79.7292344464
72,ZONA 1,SOLTERO,ESMERALDAS,2014-08-11T00:00:00,ESMERALDAS,2015-12-02T09:30:00,CENTRO,ECUADOR,Homicidios,990,ESMERALDAS,MASCULINO,-1.0715293269,-79.6907248418
34,ZONA 5,CASADO,GUAYAS,2014-08-11T00:00:00,EL_EMPALME,2015-12-02T19:30:00,PUERTO DEL MONO,ECUADOR,Asesinatos,991,EL EMPALME,MASCULINO,0.3760137668,-77.9696321712
35,ZONA 8,CASADO,GUAYAS,2014-09-11T00:00:00,GUAYAQUIL,2015-12-02T03:45:00,FLORESTA,ECUADOR,Asesinatos,992,SUR,MASCULINO,-1.8216426559,-80.1381615106
42,ZONA 5,CASADO,GUAYAS,2014-08-11T00:00:00,ISIDRO_AYORA,2015-12-02T00:18:00,ISIDRO AYORA,ECUADOR,Asesinatos,993,PEDRO CARBO,MASCULINO,-1.0156298407,-79.4727395267
62,ZONA 5,SOLTERO,LOS_RIOS,2014-09-11T00:00:00,QUEVEDO,2015-12-02T19:30:00,SAN CARLOS,ECUADOR,Asesinatos,994,QUEVEDO,MASCULINO,-0.2380946542,-79.1745768216
44,ZONA 4,CASADO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-01-16T00:00:00,SANTO_DOMINGO,2015-12-02T17:31:00,CENTRO,ECUADOR,Asesinatos,995,SANTO DOMINGO ESTE,FEMENINO,-2.6471785693,-80.3908808343
25,ZONA 8,SOLTERO,GUAYAS,2014-09-11T00:00:00,GUAYAQUIL,2015-12-02T09:00:00,ESTEROS,ECUADOR,Asesinatos,996,ESTEROS,MASCULINO,1.2795816856,-78.7356128602
22,ZONA 1,SOLTERO,ESMERALDAS,2014-01-20T00:00:00,SAN_LORENZO,2015-12-02T23:24:00,FRONTERA,ECUADOR,Asesinatos,997,SAN LORENZO,MASCULINO,1.2838679951,-78.7856008306
29,ZONA 1,SOLTERO,ESMERALDAS,2014-01-20T00:00:00,SAN_LORENZO,2015-12-02T23:36:00,FRONTERA,ECUADOR,Asesinatos,998,SAN LORENZO,MASCULINO,1.288075215,-78.8057735781
null,ZONA 1,SOLTERO,ESMERALDAS,2014-01-20T00:00:00,SAN_LORENZO,2015-12-02T23:00:00,FRONTERA,ECUADOR,Asesinatos,999,SAN LORENZO,MASCULINO,-3.2510917619,-79.9605255399
29,ZONA 7,CASADO,EL_ORO,2014-01-21T00:00:00,MACHALA,2015-12-02T21:40:00,WILSON FRANCO,ECUADOR,Asesinatos,1000,MACHALA,MASCULINO,0.336357843,-79.2570905097
19,ZONA 1,CASADO,ESMERALDAS,2014-01-28T00:00:00,QUININDE,2015-12-02T01:15:00,LA UNION,ECUADOR,Asesinatos,1001,QUININDE,MASCULINO,-0.3076572368,-76.8560004889
33,ZONA 2,SOLTERO,ORELLANA,2014-01-31T00:00:00,LA_JOYA_DE_LOS_SACHAS,2015-12-02T03:00:00,SACHAS,ECUADOR,Asesinatos,1002,LA JOYA DE LOS SACHAS,MASCULINO,1.2802770039,-78.7280311384
null,ZONA 1,SOLTERO,ESMERALDAS,2014-01-02T00:00:00,SAN_LORENZO,2015-12-02T02:00:00,FRONTERA,ECUADOR,Asesinatos,1003,SAN LORENZO,MASCULINO,-0.2726611977,-79.5035578764
43,ZONA 4,SOLTERO,MANABI,2014-02-02T00:00:00,EL_CARMEN,2015-12-02T17:00:00,EL PARAISO LA CATORCE,ECUADOR,Homicidios,1004,EL CARMEN,MASCULINO,-1.9702550717,-79.9411006456
34,ZONA 5,SOLTERO,GUAYAS,2014-07-02T00:00:00,EL_TRIUNFO,2015-12-02T02:00:00,EL TRIUNFO OESTE,ECUADOR,Asesinatos,1005,EL TRIUNFO BUCAY,MASCULINO,-0.1769329179,-78.3213402881
37,ZONA 9,SOLTERO,PICHINCHA,2014-07-02T00:00:00,QUITO,2015-12-02T02:00:00,MONJAS COLLACOTO,ECUADOR,Homicidios,1006,MANUELA SAENZ,MASCULINO,-0.2383008257,-79.1828613433
49,ZONA 4,DIVORCIADO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-07-02T00:00:00,SANTO_DOMINGO,2015-12-02T14:11:00,BOMBOLI,ECUADOR,Homicidios,1007,SANTO DOMINGO OESTE,FEMENINO,-3.4570164372,-80.0536096473
24,ZONA 7,SOLTERO,EL_ORO,2014-07-02T00:00:00,SANTA_ROSA,2015-12-02T02:00:00,SANTA ROSA ESTE,ECUADOR,Asesinatos,1008,SANTA ROSA,MASCULINO,1.2784976339,-78.7345896151
9,ZONA 1,SOLTERO,ESMERALDAS,2014-08-02T00:00:00,SAN_LORENZO,2015-12-02T02:00:00,FRONTERA,ECUADOR,Asesinatos,1009,SAN LORENZO,FEMENINO,-0.117922759,-78.5875879
64,ZONA 9,CASADO,PICHINCHA,2014-08-02T00:00:00,QUITO,2015-12-02T04:31:00,GUAMANI,ECUADOR,Homicidios,1010,QUITUMBE,MASCULINO,-0.2404639754,-79.188318125
22,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-06-03T00:00:00,SANTO_DOMINGO,2015-12-02T20:20:00,CENTRO,ECUADOR,Asesinatos,1011,SANTO DOMINGO ESTE,MASCULINO,-2.4203141995,-79.4158015896
37,ZONA 6,CASADO,CANAR,2014-09-02T00:00:00,LA_TRONCAL,2015-12-02T03:00:00,TRONCAL CENTRO,ECUADOR,Homicidios,1012,LA TRONCAL,MASCULINO,-0.113579574,-78.4999401551
73,ZONA 9,CASADO,PICHINCHA,2014-11-11T00:00:00,QUITO,2015-12-02T06:00:00,ECUATORIANA,ECUADOR,Homicidios,1013,QUITUMBE,MASCULINO,0.0429847214,-78.099746421
18,ZONA 2,SOLTERO,PICHINCHA,2014-12-02T00:00:00,PEDRO_MONCAYO,2015-12-02T15:31:00,MALCHINGUI,ECUADOR,Homicidios,1014,CAYAMBE,FEMENINO,-3.4802475947,-80.1470961239
51,ZONA 7,CASADO,EL_ORO,2014-09-29T00:00:00,HUAQUILLAS,2015-12-02T06:35:00,UNION LOJANA,ECUADOR,Homicidios,1015,HUAQUILLAS,MASCULINO,-0.2398515984,-79.1920649224
24,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-02-14T00:00:00,SANTO_DOMINGO,2015-12-02T21:43:00,JUAN EULOGIO,ECUADOR,Homicidios,1016,SANTO DOMINGO OESTE,MASCULINO,-0.6919150093,-77.261643533
27,ZONA 2,SOLTERO,ORELLANA,2014-09-28T00:00:00,PUERTO_FRANCISCO_DE_ORELLANA,2015-12-02T14:00:00,INES ARANGO,ECUADOR,Asesinatos,1017,ORELLANA LORETO,MASCULINO,0.9676300804,-79.6357528786
33,ZONA 1,SOLTERO,ESMERALDAS,2014-02-14T00:00:00,ESMERALDAS,2015-12-02T22:00:00,CENTRO,ECUADOR,Asesinatos,1018,ESMERALDAS,MASCULINO,-0.7317025493,-78.3307419531
39,ZONA 2,SOLTERO,NAPO,2014-09-25T00:00:00,QUIJOS,2015-12-02T00:40:00,PAPALLACTA,ECUADOR,Asesinatos,1019,EL VALLE DE QUIJOS,MASCULINO,-0.2382232443,-79.1766599432
42,ZONA 4,DIVORCIADO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-02-16T00:00:00,SANTO_DOMINGO,2015-12-02T07:29:00,EL TOACHI,ECUADOR,Homicidios,1020,SANTO DOMINGO ESTE,MASCULINO,1.0544632752,-79.3834220223
53,ZONA 1,SOLTERO,ESMERALDAS,2014-02-17T00:00:00,RIO_VERDE,2015-12-02T09:00:00,MONTALVO,ECUADOR,Asesinatos,1021,RIO VERDE,MASCULINO,1.28690284,-78.7676866984
null,ZONA 1,UNION LIBRE,ESMERALDAS,2014-09-23T00:00:00,SAN_LORENZO,2015-12-02T05:00:00,FRONTERA,ECUADOR,Asesinatos,1022,SAN LORENZO,MASCULINO,-1.5577051201,-79.5993069768
46,ZONA 5,DIVORCIADO,LOS_RIOS,2014-02-19T00:00:00,URDANETA,2015-12-02T13:00:00,CATARAMA,ECUADOR,Asesinatos,1023,PUEBLOVIEJO,MASCULINO,-0.2399127251,-79.1635844808
45,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-02-20T00:00:00,SANTO_DOMINGO,2015-12-02T14:17:00,EL TOACHI,ECUADOR,Homicidios,1024,SANTO DOMINGO ESTE,MASCULINO,-3.478960015,-80.1395233143
43,ZONA 7,CASADO,EL_ORO,2014-09-18T00:00:00,HUAQUILLAS,2015-12-02T23:10:00,UNION LOJANA,ECUADOR,Asesinatos,1025,HUAQUILLAS,MASCULINO,0.3669831126,-78.0889886624
30,ZONA 8,SOLTERO,GUAYAS,2014-02-24T00:00:00,GUAYAQUIL,2015-12-02T22:00:00,MARTHA DE ROLDOS,ECUADOR,Asesinatos,1026,FLORIDA,MASCULINO,-0.1705170747,-78.3490569529
20,ZONA 9,SOLTERO,PICHINCHA,2014-02-27T00:00:00,QUITO,2015-12-02T05:29:00,JIPIJAPA,ECUADOR,Homicidios,1027,EUGENIO ESPEJO,FEMENINO,-1.0466399912,-79.8707034721
32,ZONA 4,SOLTERO,MANABI,2014-10-11T00:00:00,PICHINCHA,2015-12-02T06:00:00,SANTA ROSA,ECUADOR,Asesinatos,1028,PICHINCHA,MASCULINO,-0.2392480473,-79.1897272974
24,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-09-15T00:00:00,SANTO_DOMINGO,2015-12-02T16:30:00,LAS MERCEDES,ECUADOR,Asesinatos,1029,SANTO DOMINGO ESTE,MASCULINO,-0.6909800135,-77.3058605821
23,ZONA 2,UNION LIBRE,ORELLANA,2014-01-03T00:00:00,PUERTO_FRANCISCO_DE_ORELLANA,2015-12-02T04:00:00,COCA OCCIDENTE,ECUADOR,Asesinatos,1030,ORELLANA LORETO,FEMENINO,-1.5565870552,-79.6762826055
29,ZONA 5,NO DETERMINADO,LOS_RIOS,2014-10-07T00:00:00,VINCES,null,ANTONIO SOTOMAYOR,ECUADOR,Asesinatos,1031,VINCES,MASCULINO,-1.5453691862,-79.6711962203
29,ZONA 5,SOLTERO,LOS_RIOS,2014-10-07T00:00:00,VINCES,null,ANTONIO SOTOMAYOR,ECUADOR,Asesinatos,1032,VINCES,MASCULINO,0.3818216878,-78.1212117507
21,ZONA 8,SOLTERO,GUAYAS,2014-05-03T00:00:00,GUAYAQUIL,2015-12-02T03:00:00,GUASMO,ECUADOR,Homicidios,1033,SUR,MASCULINO,0.0731875737,-79.9951035869
19,ZONA 4,SOLTERO,MANABI,2014-06-09T00:00:00,PEDERNALES,2015-12-02T06:30:00,PEDERNALES SUR,ECUADOR,Asesinatos,1034,PEDERNALES,MASCULINO,-0.9626900995,-80.7635104139
null,ZONA 4,SOLTERO,MANABI,2014-08-31T00:00:00,MANTA,2015-12-02T22:16:00,MARIA AUXILIADORA,ECUADOR,Femicidios,1035,MANTA,FEMENINO,-0.240316499,-79.1942277579
38,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-10-04T00:00:00,SANTO_DOMINGO,2015-12-02T12:55:00,JUAN EULOGIO,ECUADOR,Asesinatos,1036,SANTO DOMINGO OESTE,FEMENINO,-0.6866679207,-77.2612471696
75,ZONA 2,SOLTERO,ORELLANA,2014-08-29T00:00:00,PUERTO_FRANCISCO_DE_ORELLANA,2015-12-02T18:15:00,COCA ORIENTE,ECUADOR,Asesinatos,1037,ORELLANA LORETO,MASCULINO,-4.3166087982,-79.642413469
24,ZONA 7,SOLTERO,LOJA,2014-10-11T00:00:00,CALVAS,2015-12-02T10:00:00,CARIAMANGA ESTE,ECUADOR,Asesinatos,1038,CALVAS,FEMENINO,-0.1706233918,-78.3235727868
26,ZONA 9,SOLTERO,PICHINCHA,2014-11-11T00:00:00,QUITO,2015-12-02T14:45:00,SAN JUAN,ECUADOR,Homicidios,1039,MANUELA SAENZ,MASCULINO,-0.6885161076,-77.3623896073
4,ZONA 2,SOLTERO,ORELLANA,2014-08-29T00:00:00,PUERTO_FRANCISCO_DE_ORELLANA,2015-12-02T20:00:00,COCA ORIENTE,ECUADOR,Homicidios,1040,ORELLANA LORETO,MASCULINO,-0.9681517327,-80.6839067163
18,ZONA 4,SOLTERO,MANABI,2014-08-28T00:00:00,MANTA,2015-12-02T20:41:00,CENTRO,ECUADOR,Homicidios,1041,MANTA,MASCULINO,-2.2490447737,-80.5866097457
53,ZONA 5,CASADO,SANTA_ELENA,2014-04-03T00:00:00,SANTA_ELENA,2015-12-02T01:00:00,SAN PABLO,OTROS,Asesinatos,1042,SANTA ELENA,MASCULINO,-1.8525967653,-80.0281530341
52,ZONA 5,VIUDO,GUAYAS,2014-08-27T00:00:00,NOBOL,2015-12-02T12:30:00,NOBOL,ECUADOR,Femicidios,1043,DAULE,FEMENINO,-3.2658347055,-79.920254487
29,ZONA 7,SOLTERO,EL_ORO,2014-08-13T00:00:00,MACHALA,2015-12-02T14:50:00,LAS KATYAS,ECUADOR,Homicidios,1044,MACHALA,MASCULINO,-1.0431868389,-78.5806417158
33,ZONA 3,SOLTERO,COTOPAXI,2014-11-08T00:00:00,SAN_MIGUEL_DE_SALCEDO,2015-12-02T04:00:00,SALCEDO,ECUADOR,Homicidios,1045,SALCEDO,MASCULINO,-0.2646538139,-78.453663172
28,ZONA 2,CASADO,PICHINCHA,2014-09-03T00:00:00,MEJIA,2015-12-02T00:34:00,ALOAG,ECUADOR,Asesinatos,1046,RUMINAHUI - MEJIA,MASCULINO,-1.0216852592,-79.4132304125
45,ZONA 5,CASADO,LOS_RIOS,2014-03-13T00:00:00,QUEVEDO,2015-12-02T14:25:00,7 DE OCTUBRE,ECUADOR,Asesinatos,1047,QUEVEDO,MASCULINO,-0.1531999054,-78.4171499151
22,ZONA 2,CASADO,PICHINCHA,2014-10-08T00:00:00,SAN_MIGUEL_DE_LOS_BANCOS,2015-12-02T12:00:00,LOS BANCOS,ECUADOR,Homicidios,1048,NOROCCIDENTE,MASCULINO,-1.0132405827,-79.3807174299
30,ZONA 5,SOLTERO,LOS_RIOS,2014-03-13T00:00:00,QUEVEDO,2015-12-02T20:29:00,LA VALDRAMINA,ECUADOR,Asesinatos,1049,QUEVEDO,MASCULINO,-2.6446627362,-80.3855196104
33,ZONA 8,SOLTERO,GUAYAS,2014-03-13T00:00:00,GUAYAQUIL,2015-12-02T21:00:00,ESTEROS,ECUADOR,Asesinatos,1050,ESTEROS,MASCULINO,-0.7630625574,-78.5019819962
null,ZONA 3,SOLTERO,COTOPAXI,2014-10-08T00:00:00,LATACUNGA,2015-12-02T23:31:00,GUAYTACAMA,COLOMBIA,Homicidios,1051,LATACUNGA,MASCULINO,0.9639286286,-79.698416428
21,ZONA 1,SOLTERO,ESMERALDAS,2014-03-16T00:00:00,ESMERALDAS,2015-12-02T04:46:00,CENTRO,ECUADOR,Asesinatos,1052,ESMERALDAS,MASCULINO,0.9491251501,-79.5550767536
44,ZONA 1,SOLTERO,ESMERALDAS,2014-03-17T00:00:00,ESMERALDAS,2015-12-02T02:29:00,CENTRO,ECUADOR,Homicidios,1053,ESMERALDAS,MASCULINO,-0.2351747639,-78.5547834465
30,ZONA 9,SOLTERO,PICHINCHA,2014-03-19T00:00:00,QUITO,2015-12-02T23:00:00,ALANGASI,ECUADOR,Homicidios,1054,LOS CHILLOS,MASCULINO,0.3781935446,-78.2524663194
26,ZONA 8,SOLTERO,GUAYAS,2014-10-08T00:00:00,GUAYAQUIL,2015-12-02T21:00:00,7 LAGOS,ECUADOR,Asesinatos,1055,SUR,MASCULINO,-0.2523109001,-78.4390964464
19,ZONA 9,SOLTERO,PICHINCHA,2014-05-08T00:00:00,QUITO,2015-12-02T00:00:00,GUANGOPOLO,ECUADOR,Homicidios,1056,LOS CHILLOS,MASCULINO,-2.2092890568,-79.3301379215
62,ZONA 5,SOLTERO,GUAYAS,2014-03-20T00:00:00,CORONEL_MARCELINO_MARIDUENA,2015-12-02T12:00:00,MARCELINO MARIDUEÑA,ECUADOR,Asesinatos,1057,NARANJITO MARCELINO MARIDUENA,FEMENINO,-0.9584396896,-80.7015107615
24,ZONA 4,SOLTERO,MANABI,2014-03-08T00:00:00,MANTA,2015-12-02T18:00:00,LA PRADERA,ECUADOR,Asesinatos,1058,MANTA,MASCULINO,-2.5625148612,-78.8659306967
55,ZONA 6,CASADO,CANAR,2014-03-22T00:00:00,SUSCAL,2015-12-02T22:16:00,SUSCAL,ECUADOR,Asesinatos,1059,CANAR,MASCULINO,-2.8715219515,-78.8959892674
36,ZONA 6,SOLTERO,AZUAY,2014-02-08T00:00:00,CUENCA,2015-12-02T16:30:00,EL SAGRARIO,ECUADOR,Homicidios,1060,CUENCA NORTE,MASCULINO,0.0763482602,-80.073888507
20,ZONA 4,SOLTERO,MANABI,2014-01-08T00:00:00,PEDERNALES,2015-12-02T18:00:00,BECHE,ECUADOR,Asesinatos,1061,PEDERNALES,MASCULINO,0.3475239166,-78.1101999526
null,ZONA 1,SOLTERO,IMBABURA,2014-01-08T00:00:00,IBARRA,2015-12-02T01:00:00,AMAZONAS,COLOMBIA,Homicidios,1062,CIUDAD BLANCA,MASCULINO,-1.0320399175,-79.5469524984
22,ZONA 5,SOLTERO,LOS_RIOS,2014-03-23T00:00:00,QUEVEDO,2015-12-02T02:10:00,LA VALDRAMINA,ECUADOR,Homicidios,1063,QUEVEDO,MASCULINO,-1.0224566877,-79.4560289663
34,ZONA 5,SOLTERO,LOS_RIOS,2014-07-29T00:00:00,QUEVEDO,2015-12-02T11:30:00,CONTROL,ECUADOR,Asesinatos,1064,QUEVEDO,MASCULINO,-0.2377702843,-79.1634671335
21,ZONA 4,CASADO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-03-23T00:00:00,SANTO_DOMINGO,2015-12-02T14:00:00,NUEVO ISRAEL,ECUADOR,Asesinatos,1065,SANTO DOMINGO OESTE,FEMENINO,-1.5445540289,-79.6619755636
39,ZONA 5,SOLTERO,LOS_RIOS,2014-03-23T00:00:00,VINCES,2015-12-02T01:00:00,SANTA MARTHA,ECUADOR,Asesinatos,1066,VINCES,MASCULINO,-0.2388630685,-79.1643818946
32,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-03-25T00:00:00,SANTO_DOMINGO,2015-12-02T19:18:00,JUAN EULOGIO,ECUADOR,Homicidios,1067,SANTO DOMINGO OESTE,MASCULINO,0.9627743114,-79.5712281765
null,ZONA 1,UNION LIBRE,ESMERALDAS,2014-07-28T00:00:00,ELOY_ALFARO,2015-12-02T07:00:00,BORBON,ECUADOR,Asesinatos,1068,ELOY ALFARO,MASCULINO,0.0706302521,-80.0181576149
41,ZONA 4,SOLTERO,MANABI,2014-07-28T00:00:00,PEDERNALES,2015-12-02T06:00:00,PEDERNALES SUR,ECUADOR,Asesinatos,1069,PEDERNALES,MASCULINO,-4.0566596333,-78.7911912757
47,ZONA 7,SOLTERO,ZAMORA_CHINCHIPE,2014-12-11T00:00:00,EL_PANGUI,2015-12-02T01:00:00,PANGUI,ECUADOR,Asesinatos,1070,YANTZAZA,MASCULINO,1.2795578926,-78.7574171094
25,ZONA 1,SOLTERO,ESMERALDAS,2014-12-11T00:00:00,SAN_LORENZO,2015-12-02T23:30:00,FRONTERA,COLOMBIA,Asesinatos,1071,SAN LORENZO,MASCULINO,-0.9600548558,-80.6760329475
24,ZONA 4,SOLTERO,MANABI,2014-07-26T00:00:00,MANTA,2015-12-02T21:10:00,CUBA,ECUADOR,Asesinatos,1072,MANTA,MASCULINO,-0.2398674665,-79.1890036903
20,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-03-26T00:00:00,SANTO_DOMINGO,2015-12-02T22:31:00,JUAN EULOGIO,ECUADOR,Asesinatos,1073,SANTO DOMINGO OESTE,MASCULINO,0.9693496669,-79.7502688183
null,ZONA 1,SOLTERO,ESMERALDAS,2014-03-26T00:00:00,ESMERALDAS,2015-12-02T02:29:00,CENTRO,ECUADOR,Asesinatos,1074,ESMERALDAS,MASCULINO,-2.1973465566,-78.8768251388
null,ZONA 3,SOLTERO,CHIMBORAZO,2014-07-07T00:00:00,CHUNCHI,2015-12-02T12:40:00,CHUNCHI,ECUADOR,Asesinatos,1075,ALAUSI,MASCULINO,1.2731206417,-78.7586016056
null,ZONA 1,SOLTERO,ESMERALDAS,2014-05-07T00:00:00,SAN_LORENZO,2015-12-02T05:00:00,FRONTERA,ECUADOR,Asesinatos,1076,SAN LORENZO,MASCULINO,-4.3792635697,-79.8793203161
20,ZONA 7,SOLTERO,LOJA,2014-03-28T00:00:00,MACARA,2015-12-02T16:19:00,MACARA,ECUADOR,Homicidios,1077,MACARA,MASCULINO,-1.0179172921,-79.4708352831
33,ZONA 5,SOLTERO,LOS_RIOS,2014-03-29T00:00:00,QUEVEDO,2015-12-02T18:30:00,GUAYACAN,ECUADOR,Homicidios,1078,QUEVEDO,MASCULINO,1.2762052674,-78.7247094792
63,ZONA 1,CASADO,ESMERALDAS,2014-03-07T00:00:00,SAN_LORENZO,2015-12-02T17:00:00,CARONDELET,ECUADOR,Asesinatos,1079,SAN LORENZO,MASCULINO,-0.9749016567,-80.6555755288
29,ZONA 4,SOLTERO,MANABI,2014-03-07T00:00:00,MANTA,2015-12-02T18:00:00,LOS ESTEROS,ECUADOR,Asesinatos,1080,MANTA,MASCULINO,1.2904140894,-78.7645524831
null,ZONA 1,SOLTERO,ESMERALDAS,2014-02-07T00:00:00,SAN_LORENZO,2015-12-02T19:31:00,FRONTERA,ECUADOR,Asesinatos,1081,SAN LORENZO,FEMENINO,-1.3583584568,-79.9216933709
28,ZONA 5,SOLTERO,GUAYAS,2014-01-07T00:00:00,BALZAR,2015-12-02T20:40:00,BALZAR SUR,ECUADOR,Sicariatos,1082,BALZAR,MASCULINO,0.0669575451,-80.0040527828
45,ZONA 4,SOLTERO,MANABI,2014-06-20T00:00:00,PEDERNALES,2015-12-02T21:30:00,PEDERNALES SUR,ECUADOR,Asesinatos,1083,PEDERNALES,MASCULINO,0.9727263332,-79.5473502019
21,ZONA 1,SOLTERO,ESMERALDAS,2014-06-14T00:00:00,ELOY_ALFARO,2015-12-02T21:16:00,BORBON,ECUADOR,Asesinatos,1084,ELOY ALFARO,MASCULINO,-0.1476112887,-78.3991653425
32,ZONA 2,SOLTERO,PICHINCHA,2014-03-29T00:00:00,PUERTO_QUITO,2015-12-02T13:30:00,PUERTO QUITO NORTE,ECUADOR,Homicidios,1085,NOROCCIDENTE,MASCULINO,-0.1117327587,-78.5578720583
23,ZONA 9,SOLTERO,PICHINCHA,2014-04-04T00:00:00,QUITO,2015-12-02T19:50:00,ECUATORIANA,ECUADOR,Homicidios,1086,QUITUMBE,MASCULINO,-2.7473131917,-78.2205342708
41,ZONA 6,SOLTERO,MORONA_SANTIAGO,2014-11-06T00:00:00,LIMON_INDANZA,2015-12-02T00:00:00,LIMON,ECUADOR,Homicidios,1087,MENDEZ,MASCULINO,-2.7553480702,-78.256707507
51,ZONA 6,CASADO,MORONA_SANTIAGO,2014-11-06T00:00:00,LIMON_INDANZA,2015-12-02T00:00:00,LIMON,ECUADOR,Homicidios,1088,MENDEZ,FEMENINO,1.2840331482,-78.8420464902
19,ZONA 1,SOLTERO,ESMERALDAS,2014-08-04T00:00:00,SAN_LORENZO,2015-12-02T19:40:00,FRONTERA,ECUADOR,Asesinatos,1089,SAN LORENZO,MASCULINO,-1.6241552482,-77.0842706989
50,ZONA 3,SOLTERO,PASTAZA,2014-06-06T00:00:00,PASTAZA,2015-12-02T22:00:00,PUYO SUR,ECUADOR,Asesinatos,1090,PASTAZA,MASCULINO,0.8719845203,-79.9540707666
25,ZONA 1,SOLTERO,ESMERALDAS,2014-01-06T00:00:00,ATACAMES,2015-12-02T00:00:00,TONSUPA,ECUADOR,Homicidios,1091,ATACAMES,MASCULINO,-2.2269603431,-80.8245231863
42,ZONA 5,SOLTERO,SANTA_ELENA,2014-11-04T00:00:00,LA_LIBERTAD,2015-12-02T23:18:00,5 DE JUNIO,ECUADOR,Asesinatos,1092,LIBERTAD SALINAS,MASCULINO,0.9549914632,-79.6122807015
22,ZONA 1,SOLTERO,ESMERALDAS,2014-01-06T00:00:00,ELOY_ALFARO,2015-12-02T00:00:00,ANCHAYACU,ECUADOR,Asesinatos,1093,ELOY ALFARO,MASCULINO,0.9751034688,-79.7298623041
36,ZONA 1,SOLTERO,ESMERALDAS,2014-01-06T00:00:00,ELOY_ALFARO,2015-12-02T00:00:00,ANCHAYACU,ECUADOR,Asesinatos,1094,ELOY ALFARO,MASCULINO,-2.1618268449,-79.8017624997
21,ZONA 8,SOLTERO,GUAYAS,2014-06-25T00:00:00,DURAN,2015-12-02T22:00:00,ABEL GILBERT,ECUADOR,Asesinatos,1095,DURAN,MASCULINO,-0.2403620803,-79.1913825049
33,ZONA 4,SOLTERO,SANTO_DOMINGO_DE_LOS_TSACHILAS,2014-11-04T00:00:00,SANTO_DOMINGO,2015-12-02T11:29:00,NUEVO ISRAEL,ECUADOR,Asesinatos,1096,SANTO DOMINGO OESTE,MASCULINO,-0.1398243115,-78.560299833
